transcript	module	goodGenes
Solyc03g120310.2.1	darkred	TRUE
Solyc03g120380.2.1	turquoise	TRUE
Solyc03g120390.2.1	turquoise	TRUE
Solyc03g120500.2.1	turquoise	TRUE
Solyc03g120730.2.1	darkred	TRUE
Solyc03g120750.2.1	turquoise	TRUE
Solyc03g120780.2.1	lightgreen	TRUE
Solyc03g120790.1.1	turquoise	TRUE
Solyc03g120830.2.1	royalblue	TRUE
Solyc03g120940.2.1	turquoise	TRUE
Solyc03g121000.2.1	turquoise	TRUE
Solyc03g121020.2.1	magenta	TRUE
Solyc03g121040.2.1	turquoise	TRUE
Solyc03g121050.2.1	turquoise	TRUE
Solyc03g121110.2.1	magenta	TRUE
Solyc03g121140.2.1	turquoise	TRUE
Solyc03g121190.2.1	magenta	TRUE
Solyc03g121270.2.1	turquoise	TRUE
Solyc03g121340.1.1	greenyellow	TRUE
Solyc03g121350.2.1	greenyellow	TRUE
Solyc03g121370.2.1	turquoise	TRUE
Solyc03g121410.2.1	darkred	TRUE
Solyc03g121450.2.1	magenta	TRUE
Solyc03g121480.2.1	turquoise	TRUE
Solyc03g121490.2.1	darkred	TRUE
Solyc03g121600.2.1	turquoise	TRUE
Solyc03g121610.2.1	magenta	TRUE
Solyc03g121620.1.1	turquoise	TRUE
Solyc03g121640.2.1	lightgreen	TRUE
Solyc03g121720.2.1	turquoise	TRUE
Solyc03g121730.2.1	turquoise	TRUE
Solyc03g121810.2.1	royalblue	TRUE
Solyc03g121840.2.1	darkred	TRUE
Solyc03g121850.2.1	greenyellow	TRUE
Solyc03g121870.2.1	turquoise	TRUE
Solyc03g121930.2.1	turquoise	TRUE
Solyc03g121940.2.1	greenyellow	TRUE
Solyc03g121960.2.1	turquoise	TRUE
Solyc03g121970.1.1	turquoise	TRUE
Solyc03g122070.1.1	greenyellow	TRUE
Solyc03g122100.1.1	turquoise	TRUE
Solyc03g122120.2.1	turquoise	TRUE
Solyc03g122130.2.1	magenta	TRUE
Solyc03g122140.2.1	turquoise	TRUE
Solyc03g122150.2.1	turquoise	TRUE
Solyc03g122160.1.1	turquoise	TRUE
Solyc03g122190.2.1	greenyellow	TRUE
Solyc03g122290.2.1	turquoise	TRUE
Solyc03g122310.2.1	royalblue	TRUE
Solyc03g122370.2.1	turquoise	TRUE
Solyc03g123590.2.1	greenyellow	TRUE
Solyc03g123600.2.1	royalblue	TRUE
Solyc03g123670.2.1	turquoise	TRUE
Solyc03g123730.2.1	turquoise	TRUE
Solyc03g123760.2.1	turquoise	TRUE
Solyc03g123800.1.1	turquoise	TRUE
Solyc03g123850.2.1	turquoise	TRUE
Solyc03g123910.2.1	turquoise	TRUE
Solyc03g123920.2.1	magenta	TRUE
Solyc03g123990.2.1	turquoise	TRUE
Solyc03g124040.2.1	magenta	TRUE
Solyc04g005050.1.1	greenyellow	TRUE
Solyc04g005060.2.1	darkred	TRUE
Solyc04g005100.2.1	greenyellow	TRUE
Solyc04g005300.2.1	turquoise	TRUE
Solyc04g005350.2.1	greenyellow	TRUE
Solyc04g005370.2.1	turquoise	TRUE
Solyc04g005420.2.1	magenta	TRUE
Solyc04g005490.2.1	turquoise	TRUE
Solyc04g005500.2.1	turquoise	TRUE
Solyc04g005510.2.1	magenta	TRUE
Solyc04g005530.2.1	turquoise	TRUE
Solyc04g005550.1.1	magenta	TRUE
Solyc04g005560.2.1	turquoise	TRUE
Solyc04g005590.2.1	turquoise	TRUE
Solyc04g005680.2.1	lightgreen	TRUE
Solyc04g005700.2.1	turquoise	TRUE
Solyc04g005740.1.1	magenta	TRUE
Solyc04g005780.1.1	darkred	TRUE
Solyc04g005920.1.1	turquoise	TRUE
Solyc04g006930.2.1	greenyellow	TRUE
Solyc04g006940.2.1	turquoise	TRUE
Solyc04g007010.2.1	royalblue	TRUE
Solyc04g007030.2.1	turquoise	TRUE
Solyc04g007060.2.1	magenta	TRUE
Solyc04g007080.2.1	magenta	TRUE
Solyc04g007110.2.1	turquoise	TRUE
Solyc04g007120.2.1	turquoise	TRUE
Solyc04g007140.1.1	turquoise	TRUE
Solyc04g007250.1.1	turquoise	TRUE
Solyc04g007280.2.1	turquoise	TRUE
Solyc04g007320.1.1	magenta	TRUE
Solyc04g007340.2.1	turquoise	TRUE
Solyc04g007380.1.1	magenta	TRUE
Solyc04g007420.2.1	turquoise	TRUE
Solyc04g007450.2.1	royalblue	TRUE
Solyc04g007540.1.1	greenyellow	TRUE
Solyc04g007560.2.1	greenyellow	TRUE
Solyc04g007670.1.1	turquoise	TRUE
Solyc04g007710.2.1	darkred	TRUE
Solyc04g007820.2.1	turquoise	TRUE
Solyc04g007830.2.1	turquoise	TRUE
Solyc04g007840.2.1	darkred	TRUE
Solyc04g007870.2.1	darkred	TRUE
Solyc04g007890.2.1	turquoise	TRUE
Solyc04g007970.2.1	turquoise	TRUE
Solyc04g008020.2.1	greenyellow	TRUE
Solyc04g008030.1.1	lightgreen	TRUE
Solyc04g008100.1.1	turquoise	TRUE
Solyc04g008160.1.1	darkred	TRUE
Solyc04g008210.1.1	turquoise	TRUE
Solyc04g008240.2.1	turquoise	TRUE
Solyc04g008300.1.1	turquoise	TRUE
Solyc04g008310.1.1	magenta	TRUE
Solyc04g008340.2.1	turquoise	TRUE
Solyc04g008360.2.1	turquoise	TRUE
Solyc04g008380.2.1	magenta	TRUE
Solyc04g008400.1.1	turquoise	TRUE
Solyc04g008460.2.1	lightgreen	TRUE
Solyc04g008510.2.1	turquoise	TRUE
Solyc04g008550.2.1	turquoise	TRUE
Solyc04g008620.2.1	turquoise	TRUE
Solyc04g008740.2.1	turquoise	TRUE
Solyc04g008750.2.1	greenyellow	TRUE
Solyc04g008790.1.1	royalblue	TRUE
Solyc04g008800.2.1	lightgreen	TRUE
Solyc04g008810.2.1	lightgreen	TRUE
Solyc04g008830.1.1	magenta	TRUE
Solyc04g008840.2.1	turquoise	TRUE
Solyc04g008860.2.1	royalblue	TRUE
Solyc04g008870.2.1	turquoise	TRUE
Solyc04g009040.2.1	magenta	TRUE
Solyc04g009130.2.1	royalblue	TRUE
Solyc04g009160.2.1	turquoise	TRUE
Solyc04g009200.2.1	turquoise	TRUE
Solyc04g009210.1.1	turquoise	TRUE
Solyc04g009250.1.1	royalblue	TRUE
Solyc04g009340.2.1	turquoise	TRUE
Solyc04g009360.2.1	greenyellow	TRUE
Solyc04g009410.2.1	turquoise	TRUE
Solyc04g009480.1.1	turquoise	TRUE
Solyc04g009500.2.1	turquoise	TRUE
Solyc04g009520.2.1	greenyellow	TRUE
Solyc04g009530.2.1	turquoise	TRUE
Solyc04g009580.2.1	turquoise	TRUE
Solyc04g009610.2.1	lightgreen	TRUE
Solyc04g009620.2.1	greenyellow	TRUE
Solyc04g009720.1.1	turquoise	TRUE
Solyc04g009730.2.1	magenta	TRUE
Solyc04g009740.2.1	turquoise	TRUE
Solyc04g009770.2.1	magenta	TRUE
Solyc04g009800.2.1	turquoise	TRUE
Solyc04g009830.2.1	turquoise	TRUE
Solyc04g009850.2.1	turquoise	TRUE
Solyc04g009880.1.1	turquoise	TRUE
Solyc04g009900.2.1	turquoise	TRUE
Solyc04g009940.2.1	turquoise	TRUE
Solyc04g010020.2.1	turquoise	TRUE
Solyc04g010040.2.1	turquoise	TRUE
Solyc04g010060.2.1	turquoise	TRUE
Solyc04g010070.2.1	turquoise	TRUE
Solyc04g010100.1.1	turquoise	TRUE
Solyc04g010230.2.1	turquoise	TRUE
Solyc04g010310.2.1	turquoise	TRUE
Solyc04g010330.2.1	darkred	TRUE
Solyc04g011360.2.1	lightgreen	TRUE
Solyc04g011380.2.1	magenta	TRUE
Solyc04g011390.1.1	turquoise	TRUE
Solyc04g011440.2.1	turquoise	TRUE
Solyc04g011530.2.1	magenta	TRUE
Solyc04g011570.2.1	turquoise	TRUE
Solyc04g011610.1.1	darkred	TRUE
Solyc04g011630.1.1	magenta	TRUE
Solyc04g011650.2.1	turquoise	TRUE
Solyc04g011890.1.1	magenta	TRUE
Solyc04g011910.2.1	turquoise	TRUE
Solyc04g011950.1.1	turquoise	TRUE
Solyc04g011980.1.1	magenta	TRUE
Solyc04g012010.2.1	turquoise	TRUE
Solyc04g012040.2.1	lightgreen	TRUE
Solyc04g012080.1.1	royalblue	TRUE
Solyc04g012170.2.1	lightgreen	TRUE
Solyc04g014220.1.1	magenta	TRUE
Solyc04g014240.1.1	turquoise	TRUE
Solyc04g014320.1.1	turquoise	TRUE
Solyc04g014350.1.1	turquoise	TRUE
Solyc04g014390.2.1	turquoise	TRUE
Solyc04g014400.2.1	turquoise	TRUE
Solyc04g014470.2.1	turquoise	TRUE
Solyc04g014600.2.1	turquoise	TRUE
Solyc04g014650.2.1	greenyellow	TRUE
Solyc04g014710.2.1	turquoise	TRUE
Solyc04g014740.1.1	turquoise	TRUE
Solyc04g014760.2.1	turquoise	TRUE
Solyc04g014810.2.1	turquoise	TRUE
Solyc04g014930.1.1	royalblue	TRUE
Solyc04g014940.1.1	royalblue	TRUE
Solyc04g014950.2.1	royalblue	TRUE
Solyc04g014960.2.1	royalblue	TRUE
Solyc04g014990.1.1	magenta	TRUE
Solyc04g015050.2.1	greenyellow	TRUE
Solyc04g015080.2.1	magenta	TRUE
Solyc04g015090.1.1	turquoise	TRUE
Solyc04g015100.2.1	turquoise	TRUE
Solyc04g015130.2.1	turquoise	TRUE
Solyc04g015160.2.1	turquoise	TRUE
Solyc04g015180.2.1	turquoise	TRUE
Solyc04g015280.2.1	darkred	TRUE
Solyc04g015300.2.1	darkred	TRUE
Solyc04g015380.1.1	greenyellow	TRUE
Solyc04g015400.2.1	greenyellow	TRUE
Solyc04g015690.2.1	greenyellow	TRUE
Solyc04g015850.2.1	turquoise	TRUE
Solyc04g015960.2.1	greenyellow	TRUE
Solyc04g016180.2.1	royalblue	TRUE
Solyc04g016200.1.1	turquoise	TRUE
Solyc04g016350.1.1	greenyellow	TRUE
Solyc04g016400.2.1	greenyellow	TRUE
Solyc04g016440.2.1	turquoise	TRUE
Solyc04g016510.2.1	turquoise	TRUE
Solyc04g016520.2.1	darkred	TRUE
Solyc04g016560.1.1	magenta	TRUE
Solyc04g017610.2.1	greenyellow	TRUE
Solyc04g017620.2.1	darkred	TRUE
Solyc04g017650.2.1	turquoise	TRUE
Solyc04g017680.2.1	magenta	TRUE
Solyc04g018090.2.1	darkred	TRUE
Solyc04g018110.1.1	magenta	TRUE
Solyc04g024420.2.1	turquoise	TRUE
Solyc04g024500.2.1	turquoise	TRUE
Solyc04g024520.2.1	turquoise	TRUE
Solyc04g025160.2.1	darkred	TRUE
Solyc04g025170.2.1	magenta	TRUE
Solyc04g025260.2.1	lightgreen	TRUE
Solyc04g025270.1.1	turquoise	TRUE
Solyc04g025300.2.1	turquoise	TRUE
Solyc04g025450.1.1	turquoise	TRUE
Solyc04g025560.2.1	magenta	TRUE
Solyc04g025650.2.1	turquoise	TRUE
Solyc04g025670.2.1	turquoise	TRUE
Solyc04g025930.1.1	greenyellow	TRUE
Solyc04g025940.2.1	turquoise	TRUE
Solyc04g026100.1.1	lightgreen	TRUE
Solyc04g026110.2.1	turquoise	TRUE
Solyc04g026200.2.1	magenta	TRUE
Solyc04g026210.2.1	greenyellow	TRUE
Solyc04g026220.2.1	turquoise	TRUE
Solyc04g026270.2.1	greenyellow	TRUE
Solyc04g026280.2.1	greenyellow	TRUE
Solyc04g026350.2.1	turquoise	TRUE
Solyc04g039620.2.1	magenta	TRUE
Solyc04g039650.2.1	magenta	TRUE
Solyc04g039670.2.1	darkred	TRUE
Solyc04g039930.2.1	greenyellow	TRUE
Solyc04g039990.2.1	darkred	TRUE
Solyc04g040170.2.1	turquoise	TRUE
Solyc04g040230.1.1	darkred	TRUE
Solyc04g045310.2.1	turquoise	TRUE
Solyc04g045560.2.1	greenyellow	TRUE
Solyc04g045590.2.1	turquoise	TRUE
Solyc04g045660.2.1	turquoise	TRUE
Solyc04g047720.2.1	turquoise	TRUE
Solyc04g047770.2.1	turquoise	TRUE
Solyc04g049180.2.1	turquoise	TRUE
Solyc04g049240.1.1	royalblue	TRUE
Solyc04g049350.2.1	turquoise	TRUE
Solyc04g049360.2.1	turquoise	TRUE
Solyc04g049390.2.1	darkred	TRUE
Solyc04g049450.2.1	turquoise	TRUE
Solyc04g049550.2.1	turquoise	TRUE
Solyc04g049630.2.1	turquoise	TRUE
Solyc04g049670.2.1	magenta	TRUE
Solyc04g049680.2.1	greenyellow	TRUE
Solyc04g049720.2.1	lightgreen	TRUE
Solyc04g049770.2.1	turquoise	TRUE
Solyc04g049790.2.1	turquoise	TRUE
Solyc04g049850.2.1	turquoise	TRUE
Solyc04g049910.2.1	darkred	TRUE
Solyc04g049930.2.1	turquoise	TRUE
Solyc04g049950.1.1	lightgreen	TRUE
Solyc04g050150.2.1	turquoise	TRUE
Solyc04g050170.2.1	turquoise	TRUE
Solyc04g050190.2.1	greenyellow	TRUE
Solyc04g050310.2.1	turquoise	TRUE
Solyc04g050540.2.1	turquoise	TRUE
Solyc04g050560.2.1	greenyellow	TRUE
Solyc04g050570.2.1	turquoise	TRUE
Solyc04g050710.1.1	greenyellow	TRUE
Solyc04g050720.2.1	turquoise	TRUE
Solyc04g050760.2.1	darkred	TRUE
Solyc04g050900.1.1	magenta	TRUE
Solyc04g051130.1.1	turquoise	TRUE
Solyc04g051390.2.1	royalblue	TRUE
Solyc04g051410.2.1	turquoise	TRUE
Solyc04g051500.2.1	greenyellow	TRUE
Solyc04g051570.2.1	lightgreen	TRUE
Solyc04g051600.2.1	magenta	TRUE
Solyc04g051610.2.1	darkred	TRUE
Solyc04g051850.2.1	turquoise	TRUE
Solyc04g051860.2.1	turquoise	TRUE
Solyc04g053030.1.1	magenta	TRUE
Solyc04g053080.2.1	turquoise	TRUE
Solyc04g053130.2.1	turquoise	TRUE
Solyc04g054180.2.1	turquoise	TRUE
Solyc04g054190.2.1	turquoise	TRUE
Solyc04g054200.2.1	turquoise	TRUE
Solyc04g054220.2.1	turquoise	TRUE
Solyc04g054270.2.1	greenyellow	TRUE
Solyc04g054290.1.1	turquoise	TRUE
Solyc04g054370.1.1	turquoise	TRUE
Solyc04g054500.2.1	turquoise	TRUE
Solyc04g054700.2.1	royalblue	TRUE
Solyc04g054710.2.1	turquoise	TRUE
Solyc04g054780.2.1	turquoise	TRUE
Solyc04g054810.2.1	turquoise	TRUE
Solyc04g054890.2.1	turquoise	TRUE
Solyc04g054900.2.1	turquoise	TRUE
Solyc04g054930.2.1	darkred	TRUE
Solyc04g054990.2.1	lightgreen	TRUE
Solyc04g055010.2.1	turquoise	TRUE
Solyc04g055050.1.1	turquoise	TRUE
Solyc04g055120.2.1	greenyellow	TRUE
Solyc04g055260.2.1	turquoise	TRUE
Solyc04g056290.2.1	darkred	TRUE
Solyc04g056310.2.1	turquoise	TRUE
Solyc04g056330.1.1	darkred	TRUE
Solyc04g056340.2.1	turquoise	TRUE
Solyc04g056380.2.1	turquoise	TRUE
Solyc04g056390.2.1	turquoise	TRUE
Solyc04g056400.2.1	turquoise	TRUE
Solyc04g056410.2.1	royalblue	TRUE
Solyc04g056420.1.1	turquoise	TRUE
Solyc04g056600.2.1	turquoise	TRUE
Solyc04g057780.2.1	lightgreen	TRUE
Solyc04g057830.1.1	turquoise	TRUE
Solyc04g057930.2.1	turquoise	TRUE
Solyc04g057940.2.1	magenta	TRUE
Solyc04g057990.2.1	turquoise	TRUE
Solyc04g058130.2.1	turquoise	TRUE
Solyc04g058140.2.1	lightgreen	TRUE
Solyc04g058190.2.1	turquoise	TRUE
Solyc04g063290.2.1	lightgreen	TRUE
Solyc04g064460.1.1	turquoise	TRUE
Solyc04g064480.2.1	magenta	TRUE
Solyc04g064520.2.1	turquoise	TRUE
Solyc04g064660.1.1	royalblue	TRUE
Solyc04g064670.2.1	magenta	TRUE
Solyc04g064680.2.1	darkred	TRUE
Solyc04g064710.2.1	darkred	TRUE
Solyc04g064780.1.1	greenyellow	TRUE
Solyc04g064800.2.1	magenta	TRUE
Solyc04g064850.2.1	turquoise	TRUE
Solyc04g070980.2.1	turquoise	TRUE
Solyc04g071000.1.1	magenta	TRUE
Solyc04g071050.2.1	lightgreen	TRUE
Solyc04g071120.2.1	turquoise	TRUE
Solyc04g071150.2.1	turquoise	TRUE
Solyc04g071280.1.1	greenyellow	TRUE
Solyc04g071330.2.1	turquoise	TRUE
Solyc04g071510.2.1	turquoise	TRUE
Solyc04g071560.2.1	turquoise	TRUE
Solyc04g071700.2.1	turquoise	TRUE
Solyc04g071750.2.1	turquoise	TRUE
Solyc04g071800.2.1	lightgreen	TRUE
Solyc04g071820.2.1	turquoise	TRUE
Solyc04g071870.1.1	turquoise	TRUE
Solyc04g072000.2.1	turquoise	TRUE
Solyc04g072200.1.1	turquoise	TRUE
Solyc04g072230.2.1	magenta	TRUE
Solyc04g072290.2.1	turquoise	TRUE
Solyc04g072380.2.1	turquoise	TRUE
Solyc04g072390.2.1	turquoise	TRUE
Solyc04g072450.2.1	turquoise	TRUE
Solyc04g072520.1.1	greenyellow	TRUE
Solyc04g072540.2.1	darkred	TRUE
Solyc04g072550.1.1	greenyellow	TRUE
Solyc04g072580.1.1	greenyellow	TRUE
Solyc04g072770.2.1	turquoise	TRUE
Solyc04g072780.2.1	turquoise	TRUE
Solyc04g072810.2.1	turquoise	TRUE
Solyc04g073950.1.1	turquoise	TRUE
Solyc04g073970.2.1	turquoise	TRUE
Solyc04g074040.2.1	turquoise	TRUE
Solyc04g074090.2.1	lightgreen	TRUE
Solyc04g074140.2.1	greenyellow	TRUE
Solyc04g074160.1.1	turquoise	TRUE
Solyc04g074190.2.1	turquoise	TRUE
Solyc04g074400.1.1	turquoise	TRUE
Solyc04g074420.1.1	turquoise	TRUE
Solyc04g074430.1.1	turquoise	TRUE
Solyc04g074560.1.1	magenta	TRUE
Solyc04g074650.2.1	turquoise	TRUE
Solyc04g074690.2.1	turquoise	TRUE
Solyc04g074720.2.1	magenta	TRUE
Solyc04g074780.2.1	turquoise	TRUE
Solyc04g074800.2.1	turquoise	TRUE
Solyc04g074820.1.1	turquoise	TRUE
Solyc04g074910.2.1	magenta	TRUE
Solyc04g074970.2.1	darkred	TRUE
Solyc04g076020.2.1	magenta	TRUE
Solyc04g076050.2.1	darkred	TRUE
Solyc04g076110.2.1	turquoise	TRUE
Solyc04g076200.2.1	turquoise	TRUE
Solyc04g076210.2.1	magenta	TRUE
Solyc04g076230.2.1	turquoise	TRUE
Solyc04g076360.2.1	royalblue	TRUE
Solyc04g076390.2.1	turquoise	TRUE
Solyc04g076410.2.1	greenyellow	TRUE
Solyc04g076480.2.1	magenta	TRUE
Solyc04g076490.2.1	turquoise	TRUE
Solyc04g076500.2.1	turquoise	TRUE
Solyc04g076510.2.1	darkred	TRUE
Solyc04g076540.2.1	turquoise	TRUE
Solyc04g076550.2.1	turquoise	TRUE
Solyc04g076560.2.1	lightgreen	TRUE
Solyc04g076580.2.1	turquoise	TRUE
Solyc04g076610.1.1	magenta	TRUE
Solyc04g076650.1.1	greenyellow	TRUE
Solyc04g076680.2.1	turquoise	TRUE
Solyc04g076700.2.1	royalblue	TRUE
Solyc04g076710.2.1	turquoise	TRUE
Solyc04g076720.1.1	turquoise	TRUE
Solyc04g076790.2.1	turquoise	TRUE
Solyc04g076850.2.1	turquoise	TRUE
Solyc04g076860.2.1	turquoise	TRUE
Solyc04g076940.2.1	darkred	TRUE
Solyc04g077020.2.1	turquoise	TRUE
Solyc04g077030.2.1	greenyellow	TRUE
Solyc04g077040.2.1	greenyellow	TRUE
Solyc04g077100.2.1	turquoise	TRUE
Solyc04g077110.2.1	magenta	TRUE
Solyc04g077120.2.1	turquoise	TRUE
Solyc04g077210.2.1	greenyellow	TRUE
Solyc04g077230.1.1	turquoise	TRUE
Solyc04g077260.2.1	turquoise	TRUE
Solyc04g077310.2.1	greenyellow	TRUE
Solyc04g077350.1.1	lightgreen	TRUE
Solyc04g077440.2.1	turquoise	TRUE
Solyc04g077520.2.1	turquoise	TRUE
Solyc04g077590.2.1	turquoise	TRUE
Solyc04g077620.1.1	turquoise	TRUE
Solyc04g077630.2.1	turquoise	TRUE
Solyc04g077640.2.1	royalblue	TRUE
Solyc04g077660.2.1	darkred	TRUE
Solyc04g077790.2.1	turquoise	TRUE
Solyc04g077870.2.1	lightgreen	TRUE
Solyc04g077920.2.1	turquoise	TRUE
Solyc04g077970.2.1	turquoise	TRUE
Solyc04g078120.2.1	turquoise	TRUE
Solyc04g078150.2.1	greenyellow	TRUE
Solyc04g078200.2.1	turquoise	TRUE
Solyc04g078250.2.1	lightgreen	TRUE
Solyc04g078390.1.1	turquoise	TRUE
Solyc04g078470.2.1	turquoise	TRUE
Solyc04g078480.2.1	darkred	TRUE
Solyc04g078500.1.1	magenta	TRUE
Solyc04g078540.2.1	turquoise	TRUE
Solyc04g078560.1.1	magenta	TRUE
Solyc04g078590.2.1	lightgreen	TRUE
Solyc04g078600.2.1	turquoise	TRUE
Solyc04g078620.2.1	turquoise	TRUE
Solyc04g078630.2.1	turquoise	TRUE
Solyc04g078670.2.1	turquoise	TRUE
Solyc04g078750.2.1	royalblue	TRUE
Solyc04g078830.2.1	greenyellow	TRUE
Solyc04g078920.2.1	turquoise	TRUE
Solyc04g078930.2.1	magenta	TRUE
Solyc04g078990.2.1	royalblue	TRUE
Solyc04g079000.2.1	turquoise	TRUE
Solyc04g079060.2.1	turquoise	TRUE
Solyc04g079140.2.1	turquoise	TRUE
Solyc04g079150.1.1	lightgreen	TRUE
Solyc04g079160.2.1	greenyellow	TRUE
Solyc04g079170.2.1	turquoise	TRUE
Solyc04g079200.2.1	magenta	TRUE
Solyc04g079270.2.1	turquoise	TRUE
Solyc04g079440.2.1	royalblue	TRUE
Solyc04g079540.2.1	turquoise	TRUE
Solyc04g079550.2.1	turquoise	TRUE
Solyc04g079570.1.1	royalblue	TRUE
Solyc04g079710.2.1	turquoise	TRUE
Solyc04g079800.2.1	darkred	TRUE
Solyc04g079810.1.1	darkred	TRUE
Solyc04g079860.1.1	magenta	TRUE
Solyc04g079880.2.1	turquoise	TRUE
Solyc04g079890.2.1	turquoise	TRUE
Solyc04g079950.2.1	turquoise	TRUE
Solyc04g079970.2.1	turquoise	TRUE
Solyc04g079980.2.1	turquoise	TRUE
Solyc04g080010.2.1	turquoise	TRUE
Solyc04g080020.2.1	turquoise	TRUE
Solyc04g080030.2.1	turquoise	TRUE
Solyc04g080040.2.1	magenta	TRUE
Solyc04g080050.2.1	turquoise	TRUE
Solyc04g080070.1.1	darkred	TRUE
Solyc04g080100.2.1	greenyellow	TRUE
Solyc04g080110.2.1	turquoise	TRUE
Solyc04g080120.1.1	turquoise	TRUE
Solyc04g080220.2.1	greenyellow	TRUE
Solyc04g080280.2.1	turquoise	TRUE
Solyc04g080290.2.1	lightgreen	TRUE
Solyc04g080360.2.1	turquoise	TRUE
Solyc04g080370.2.1	turquoise	TRUE
Solyc04g080440.2.1	magenta	TRUE
Solyc04g080450.1.1	turquoise	TRUE
Solyc04g080460.2.1	magenta	TRUE
Solyc04g080540.2.1	magenta	TRUE
Solyc04g080550.2.1	magenta	TRUE
Solyc04g080570.2.1	turquoise	TRUE
Solyc04g080590.2.1	turquoise	TRUE
Solyc04g080620.2.1	turquoise	TRUE
Solyc04g080640.1.1	turquoise	TRUE
Solyc04g080650.2.1	turquoise	TRUE
Solyc04g080700.2.1	greenyellow	TRUE
Solyc04g080790.2.1	royalblue	TRUE
Solyc04g080830.2.1	turquoise	TRUE
Solyc04g080950.2.1	turquoise	TRUE
Solyc04g080970.2.1	royalblue	TRUE
Solyc04g080980.2.1	magenta	TRUE
Solyc04g081020.2.1	turquoise	TRUE
Solyc04g081210.2.1	turquoise	TRUE
Solyc04g081240.2.1	greenyellow	TRUE
Solyc04g081370.2.1	turquoise	TRUE
Solyc04g081410.2.1	greenyellow	TRUE
Solyc04g081420.2.1	royalblue	TRUE
Solyc04g081440.2.1	turquoise	TRUE
Solyc04g081500.2.1	turquoise	TRUE
Solyc04g081530.1.1	turquoise	TRUE
Solyc04g081580.2.1	lightgreen	TRUE
Solyc04g081610.1.1	royalblue	TRUE
Solyc04g081650.2.1	royalblue	TRUE
Solyc04g081730.2.1	darkred	TRUE
Solyc04g081820.2.1	darkred	TRUE
Solyc04g081940.2.1	greenyellow	TRUE
Solyc04g081960.1.1	turquoise	TRUE
Solyc04g082210.2.1	turquoise	TRUE
Solyc04g082260.2.1	greenyellow	TRUE
Solyc04g082300.2.1	turquoise	TRUE
Solyc04g082330.2.1	turquoise	TRUE
Solyc04g082400.2.1	turquoise	TRUE
Solyc04g082410.2.1	turquoise	TRUE
Solyc04g082420.2.1	turquoise	TRUE
Solyc04g082570.2.1	greenyellow	TRUE
Solyc04g082680.2.1	turquoise	TRUE
Solyc04g082690.1.1	magenta	TRUE
Solyc04g082770.2.1	darkred	TRUE
Solyc04g082790.2.1	turquoise	TRUE
Solyc04g082820.2.1	turquoise	TRUE
Solyc04g082870.1.1	turquoise	TRUE
Solyc04g082910.1.1	turquoise	TRUE
Solyc04g082920.2.1	turquoise	TRUE
Solyc04g082930.1.1	turquoise	TRUE
Solyc04g082950.2.1	turquoise	TRUE
Solyc04g083010.2.1	turquoise	TRUE
Solyc04g083150.1.1	turquoise	TRUE
Solyc05g005020.2.1	royalblue	TRUE
Solyc05g005110.1.1	lightgreen	TRUE
Solyc05g005180.2.1	turquoise	TRUE
Solyc05g005210.2.1	magenta	TRUE
Solyc05g005280.2.1	turquoise	TRUE
Solyc05g005340.2.1	greenyellow	TRUE
Solyc05g005460.2.1	turquoise	TRUE
Solyc05g005480.2.1	turquoise	TRUE
Solyc05g005520.1.1	turquoise	TRUE
Solyc05g005650.1.1	turquoise	TRUE
Solyc05g005670.1.1	darkred	TRUE
Solyc05g005680.2.1	turquoise	TRUE
Solyc05g005780.2.1	turquoise	TRUE
Solyc05g005800.2.1	lightgreen	TRUE
Solyc05g005870.2.1	magenta	TRUE
Solyc05g005890.2.1	turquoise	TRUE
Solyc05g005910.2.1	turquoise	TRUE
Solyc05g005920.2.1	turquoise	TRUE
Solyc05g005930.1.1	turquoise	TRUE
Solyc05g005980.2.1	turquoise	TRUE
Solyc05g006000.2.1	turquoise	TRUE
Solyc05g006120.2.1	turquoise	TRUE
Solyc05g006320.2.1	turquoise	TRUE
Solyc05g006390.1.1	turquoise	TRUE
Solyc05g006410.2.1	turquoise	TRUE
Solyc05g006430.1.1	turquoise	TRUE
Solyc05g006460.1.1	royalblue	TRUE
Solyc05g006490.2.1	turquoise	TRUE
Solyc05g006530.2.1	magenta	TRUE
Solyc05g006560.1.1	greenyellow	TRUE
Solyc05g006590.2.1	turquoise	TRUE
Solyc05g006630.2.1	magenta	TRUE
Solyc05g006720.1.1	greenyellow	TRUE
Solyc05g006730.2.1	turquoise	TRUE
Solyc05g006740.2.1	turquoise	TRUE
Solyc05g006760.2.1	turquoise	TRUE
Solyc05g006820.2.1	darkred	TRUE
Solyc05g006940.2.1	turquoise	TRUE
Solyc05g006950.2.1	magenta	TRUE
Solyc05g007030.2.1	turquoise	TRUE
Solyc05g007050.2.1	greenyellow	TRUE
Solyc05g007060.2.1	turquoise	TRUE
Solyc05g007090.2.1	magenta	TRUE
Solyc05g007130.2.1	greenyellow	TRUE
Solyc05g007260.2.1	turquoise	TRUE
Solyc05g007270.2.1	greenyellow	TRUE
Solyc05g007290.1.1	turquoise	TRUE
Solyc05g007350.1.1	turquoise	TRUE
Solyc05g007420.1.1	turquoise	TRUE
Solyc05g007440.2.1	turquoise	TRUE
Solyc05g007450.2.1	turquoise	TRUE
Solyc05g007500.2.1	turquoise	TRUE
Solyc05g007560.2.1	lightgreen	TRUE
